ProductID,ProductName,ProductDescription,ProductGroupID,Price,StockQuantity,SupplierID,Weight,Dimensions,Color,WarrantyPeriod,LaunchDate
019bc623-943c-4217-bd2d-378b180d8a5c,Town,Note word be water career.,40386061-0a22-499c-978b-e40fca539092,619.86,36,5bcdcee0-ca99-43b7-a02b-beec5a95163b,5.31,46x63x59 cm,LightSalmon,3 years,2022-07-05
2d660847-4126-4e41-8eaa-fff6d51a6ee1,Thousand,Movie organization want build.,9fe23eab-a333-4b43-a913-577d077cc216,959.04,578,13722f82-8b6a-490f-8f7e-c6b1573cc88a,6.56,85x64x95 cm,Coral,4 years,2024-07-11
4e7f7a1e-05df-4df0-a4be-beaeead23cb8,Election,Argue no from technology away cell office company.,5fd7d292-c992-450c-b6fc-c17eeedcd32f,320.8,878,4f7419a1-e43e-4b00-9c17-9861549a3ee6,0.88,18x78x52 cm,MediumVioletRed,2 years,2021-02-20
3f172dd6-3937-451a-90ff-22e1cd6cc2de,Ever,Listen require each tend serve far glass.,2eb83a97-eea8-4111-8928-417d71c55d2d,787.52,403,576d8f44-3420-4645-ba4d-c44d5ebe8b14,9.44,27x5x41 cm,Olive,2 years,2024-03-12
0b841981-54a4-404b-bd00-4a21e4e3a059,Generation,Wall organization certain discover through.,2eb83a97-eea8-4111-8928-417d71c55d2d,864.33,694,1a7e94a8-4dba-4c13-96d2-b927f21513fd,7.29,85x29x34 cm,Lime,3 years,2021-03-12
5496a118-358f-4f11-a06b-9f6f851cb96a,End,Charge beat trouble matter spend beat.,7647c201-34e4-4279-b121-de6c851d13fb,311.85,374,de5585ef-a9b4-40a1-8299-fccbd6695c0b,5.78,8x94x81 cm,Lavender,2 years,2022-07-02
72f2b9ec-8a18-4b3c-8041-0ee7935d627a,College,Every agree bad.,4db3f4af-b967-4d74-bdad-43240bd3ebcd,31.77,652,d55d9ae1-8634-4137-8a44-985b282ae26f,0.71,31x6x2 cm,LightGoldenRodYellow,2 years,2022-09-14
77cbd9f4-773f-40ab-9695-c8afa9c7ffc1,Last,Career professor ready politics order indeed.,2eb83a97-eea8-4111-8928-417d71c55d2d,75.88,73,1661b261-0b05-46fb-9408-f26f3b5c0313,3.51,85x55x18 cm,MintCream,2 years,2022-07-25
33f32c0b-b690-45d5-b08a-51d25237672e,Own,Bill know them international both join figure.,deb9a8f1-fd9a-4034-aa9f-6e384bfdd556,440.86,376,89c35a35-e052-4fc5-b3d3-4b6d8eb3e067,3.19,84x43x94 cm,LightGray,4 years,2021-06-01
7952bdf5-bbcc-48bf-9ec1-8982d9f515c6,Include,Capital impact case military turn discover crime fear.,caaf97e8-3085-46e3-87ec-d7daf1d7fe0f,19.54,922,cecf619e-db30-463e-ac62-bb96e10de4aa,2.71,69x95x88 cm,LightYellow,4 years,2023-11-29
09406307-0efe-4936-9390-78b42faaaeca,Million,Our garden family relate matter after year.,77a095b0-ef54-4826-b3bb-b9e9ae20ef26,569.08,135,3ab91962-c004-4b43-8d1a-c24dd317a644,4.15,50x22x1 cm,Azure,5 years,2021-08-23
81e3d8bd-9b9e-42eb-8d48-2a86c88270f3,Seven,Drive position wish different.,89640938-59ba-458a-b0fa-0c0a0054f86a,625.63,687,4befdbb0-a581-4352-8fc6-2ef1d7b2a5e1,5.19,94x90x19 cm,Beige,1 years,2023-07-15
de10de66-d1c7-4c70-9834-2cfc94c4e6b7,Without,Operation difference bar professor.,2eb83a97-eea8-4111-8928-417d71c55d2d,245.01,858,00ee8b9e-1205-44ae-a4ad-57140cef4902,8.22,32x3x22 cm,Olive,5 years,2023-03-17
cc1e8f7f-41d2-4a8f-a944-9a75f960ce2b,Until,Language address social clear.,7647c201-34e4-4279-b121-de6c851d13fb,720.61,447,fed3217b-9e35-4342-85ef-44d21c4c006f,9.28,77x14x80 cm,SpringGreen,4 years,2022-01-03
5b54ec45-d95d-43b3-a49d-d483e607624f,Difference,Goal sing challenge market management.,89640938-59ba-458a-b0fa-0c0a0054f86a,618.79,51,256ee90c-71c0-4097-853b-3555e0d8aac4,2.6,95x94x49 cm,GhostWhite,1 years,2021-04-20
21b5312d-1ed7-4e7c-b6dc-0441193a7385,General,Rather choice stand baby just.,77a095b0-ef54-4826-b3bb-b9e9ae20ef26,501.38,376,ba3abfaa-cc17-4bf6-a240-89f78a3f4d3d,3.0,20x59x31 cm,White,5 years,2022-01-21
cbcdc0dc-5cc8-430c-8396-ea61ab9afa0c,Language,Language Mrs raise black everyone.,4db3f4af-b967-4d74-bdad-43240bd3ebcd,170.66,781,769374ad-d7a0-4973-bb69-4a42ab4ff501,4.11,35x64x51 cm,Coral,1 years,2024-03-29
24067dc2-783d-44db-8c71-85f5c5af8943,Hard,Beautiful attention its game follow.,f339f62b-efdf-4e3e-ac65-80ae6674cc61,535.04,305,9b0ed235-69d1-46f8-99d5-25dad813b44f,5.55,5x99x69 cm,DimGray,5 years,2022-10-25
ca7e1031-d241-4fcd-a8ee-fbabdea6131b,First,Throughout both name gas personal this certainly.,5fd7d292-c992-450c-b6fc-c17eeedcd32f,269.82,713,f0e71b59-490d-4ac2-8065-7393b3946f3a,0.48,51x93x16 cm,MediumSlateBlue,4 years,2022-08-07
77d5a42d-2572-45f1-b752-7109513aefa8,Sport,Economic experience above education sit.,4db3f4af-b967-4d74-bdad-43240bd3ebcd,501.04,31,3120afbb-e492-4a75-9079-7781b73d77d1,2.8,5x33x88 cm,Aquamarine,5 years,2021-10-05
14c8a2a6-c348-48c3-8a00-9833217ce751,Crime,What agency later image meet small road.,f339f62b-efdf-4e3e-ac65-80ae6674cc61,994.99,790,8fc443ee-5dd4-40fc-a857-9b7a85feddc9,2.15,68x67x44 cm,Turquoise,4 years,2023-09-24
97ef3ccc-5f0d-43ff-8bf8-01e87d3bd7aa,Meeting,Even investment cultural responsibility.,cf5f7cb6-3ea8-4f13-8fb5-82f6568bffe5,216.88,589,13948a06-1778-45e0-9922-7cbfd63a6139,9.82,32x76x87 cm,Cyan,5 years,2020-09-16
97d2c996-dc3b-43fc-a833-d6dbeee9cad3,Hard,His hotel require country.,4db3f4af-b967-4d74-bdad-43240bd3ebcd,170.93,898,f059cf13-5d2b-48c8-9088-72bf668e9d79,9.0,43x96x2 cm,Snow,5 years,2020-05-11
df14dc4a-51b4-4f4d-ba88-177101b7a6ad,Forward,Card family rich act candidate surface necessary.,77a095b0-ef54-4826-b3bb-b9e9ae20ef26,569.22,985,bf637742-7671-4143-8472-136daaf870b7,3.51,38x81x38 cm,MediumBlue,3 years,2023-06-06
8864f95e-38ad-4467-acfb-2e4eb744986e,Player,Identify director forward sound task.,186db6f5-0f28-44da-b9ed-3f683fc30f9d,784.96,625,22e4357a-78bf-4d51-a3f4-019c4fdfc60a,4.37,22x1x19 cm,Fuchsia,5 years,2020-04-04
efb85047-9cef-4b7f-877c-9fb6ef5ab2f8,Trouble,Challenge event today rock message.,77a095b0-ef54-4826-b3bb-b9e9ae20ef26,447.47,359,0b4dcb60-c144-485d-a2ec-3058703a246a,9.3,93x62x86 cm,PaleGreen,3 years,2021-01-17
375dcfc5-2b4c-460c-a046-919be3b1a24b,Kitchen,Key program because account final discover success.,76c65980-f08a-4568-b6ab-972025bcf196,195.78,572,42395f31-0f9b-45bb-9176-b93101789b1b,9.37,36x23x68 cm,DarkSeaGreen,2 years,2021-07-15
0d157b29-aad5-4d52-921b-daa20bfd9ea9,Wait,Commercial interest your performance morning American.,50675f88-c045-4ca6-882b-29c017ea798e,662.27,171,4543c95a-54d4-41c5-94b1-e0e90f5708fd,5.84,65x81x70 cm,Fuchsia,5 years,2020-02-23
6af395b7-53bb-4e1c-a54b-6416ab7505f6,Want,Page card evidence.,caaf97e8-3085-46e3-87ec-d7daf1d7fe0f,757.21,282,c89e8bd9-196f-4800-8dde-f7b68f504a90,3.18,2x55x100 cm,PaleTurquoise,3 years,2021-09-08
3912ac61-467b-4bed-9dab-d13d5069c3e8,Ball,Against despite money adult.,cf5f7cb6-3ea8-4f13-8fb5-82f6568bffe5,542.49,577,3926aa9d-a8b3-4e93-b910-6303b67a1623,3.25,44x25x91 cm,MediumOrchid,4 years,2024-06-29
4f02fa5a-8ebb-4ff2-9244-bb0379952b6a,At,Follow particular author machine network value require.,89640938-59ba-458a-b0fa-0c0a0054f86a,846.29,778,8e6713ae-e522-4494-8115-34861fa964fd,5.16,85x90x73 cm,Purple,4 years,2023-12-09
361e7dba-0054-463d-a776-1b367b186813,Economy,Southern name nature order story argue page important.,4db3f4af-b967-4d74-bdad-43240bd3ebcd,469.49,47,13c938b2-a3b6-4e98-adcf-81d584900fe6,5.66,53x82x79 cm,Silver,2 years,2021-10-04
2ce4bdea-332f-4557-8777-9cda4a075e5f,Agent,Above radio debate situation one bed.,9fe23eab-a333-4b43-a913-577d077cc216,368.6,973,8ebff1e9-642f-432c-baea-287158acae8f,1.67,25x81x46 cm,DarkKhaki,4 years,2022-05-12
7e30b11d-a202-4901-9a47-0793e2cd4c13,Two,Imagine religious course would seek consider item despite.,9fe23eab-a333-4b43-a913-577d077cc216,733.61,265,45e9b6c1-54be-4c06-9a9a-3c727e4aa9de,5.76,31x36x24 cm,Navy,4 years,2020-06-24
aa5a5519-d8e1-4948-82f3-d5e6a08c45fc,Relate,Huge wall house himself.,50675f88-c045-4ca6-882b-29c017ea798e,577.41,252,a000cd85-cb4f-46c0-b81e-013b12faa2a8,7.47,58x66x91 cm,Lime,1 years,2020-07-05
c5b8e596-9a8e-485f-82c3-d43a975818bb,Expert,Center official product focus detail.,069354c7-29a4-4657-9862-218627619c15,172.84,955,e346f919-3b20-4910-91e0-451eba8a55e6,0.75,55x82x51 cm,Chocolate,3 years,2023-02-09
599d0702-c1c4-4207-b5dd-762aea1c505b,Institution,Agreement available produce majority science between.,cf5f7cb6-3ea8-4f13-8fb5-82f6568bffe5,442.84,785,81a41199-a182-4d81-9ff4-fbd7c744ec8f,7.76,79x42x12 cm,YellowGreen,3 years,2020-11-01
852b2e50-8747-4682-b034-8d964b6bef06,Watch,Miss light after table condition join record.,9fe23eab-a333-4b43-a913-577d077cc216,497.59,790,2d0c7a2d-0746-4cbe-aeb5-80db2ba22760,2.58,98x51x50 cm,DarkSeaGreen,4 years,2023-08-19
37c7459d-2ddc-4bcc-804a-2c94ac6466c7,Fire,Article level yet would magazine author history.,caaf97e8-3085-46e3-87ec-d7daf1d7fe0f,700.13,852,97557e7e-79b1-4d65-ad7f-cb2a6475736f,0.48,60x46x73 cm,DarkMagenta,2 years,2021-11-26
374dee5d-05d3-45d8-b77f-0addb7a6742c,Try,Shake federal few building result interesting.,e916dafb-0783-4fb4-957e-a6a7e13edb23,713.38,345,115170d8-553f-4b15-a751-443acefa9afe,8.24,51x61x67 cm,Olive,2 years,2021-08-13
2ee9af94-8a1c-4fd5-94a5-19ec19ed118e,Challenge,Writer avoid affect read dinner be.,77a095b0-ef54-4826-b3bb-b9e9ae20ef26,90.67,895,50b2db83-ff95-4faa-9644-3e2150c2fdfa,3.54,1x9x25 cm,DarkViolet,1 years,2021-11-12
37c906b9-14c5-4f08-891f-98f09713128e,Mother,Approach example short available others thank.,5fd7d292-c992-450c-b6fc-c17eeedcd32f,476.39,332,d5a78159-ce77-42a7-9bfb-5cb75eb17463,9.29,4x41x51 cm,CornflowerBlue,2 years,2023-03-27
06cf9eac-5db4-4c71-b4da-8054e25d61e3,New,Natural spend pass smile boy ask increase.,cf5f7cb6-3ea8-4f13-8fb5-82f6568bffe5,412.35,155,0bd79932-4bbb-41cd-870e-c638d9d8eb77,6.0,52x40x66 cm,Blue,1 years,2023-06-08
deae88d0-c255-48df-9bc5-ff1406b863e3,Friend,Reflect price make few likely area economy social.,7647c201-34e4-4279-b121-de6c851d13fb,134.13,147,f0743463-f2cb-4011-b8dc-3bc05af36a29,9.12,91x83x92 cm,LightYellow,1 years,2022-05-29
37c84d18-4b7c-4af3-bc22-12904947b561,Energy,Price wife despite work.,f76201b2-494c-4d4d-a5d2-3a121dfaa9c0,53.04,578,44e1826c-3ec1-4c37-8573-cce2f7512ed0,6.94,90x81x50 cm,Gold,2 years,2021-12-28
363da390-6618-4762-b802-58933585e75b,Line,Station time member color southern contain.,4db3f4af-b967-4d74-bdad-43240bd3ebcd,802.15,842,2d8fb484-7573-4409-902e-ecc6faff8731,0.92,72x23x34 cm,Gray,2 years,2023-09-28
83920ee9-0849-4c37-b884-36b8d9f0fba7,Wife,Cultural at care share sit interesting television.,cf5f7cb6-3ea8-4f13-8fb5-82f6568bffe5,334.66,735,19f1b4be-f5b6-4bda-ad90-f06bdeece594,2.61,34x67x59 cm,Violet,2 years,2022-04-19
af42bd1a-c884-46b9-a04c-b8b01aa64652,Often,Then understand however effect from program rich away.,deb9a8f1-fd9a-4034-aa9f-6e384bfdd556,557.2,49,1e177be0-9843-448e-9446-e96c7b9da1e4,6.36,23x83x66 cm,DarkGray,1 years,2024-01-09
5d0118c6-4d92-4175-beee-d2696b5a6890,Author,From attention including everybody.,2eb83a97-eea8-4111-8928-417d71c55d2d,819.62,83,44d85c42-3e3a-4157-8fe2-47e22f5d2b3e,2.01,59x79x31 cm,PaleGoldenRod,4 years,2021-07-12
7223661c-ea8f-4dce-9c0a-aa77d2a75c96,Foot,Fight study miss minute live student plan.,f76201b2-494c-4d4d-a5d2-3a121dfaa9c0,167.8,351,5769fa1f-1590-4154-a8a6-2a8b6565d820,9.14,18x61x99 cm,BlueViolet,5 years,2021-10-10
f6c1e9e0-a2ac-4415-8f05-1376fa5e4b83,Figure,Successful upon TV police officer security reason every.,77a095b0-ef54-4826-b3bb-b9e9ae20ef26,548.01,850,cefa9806-1c90-4405-bb8d-f2d9584cce2f,5.22,1x100x11 cm,MediumBlue,1 years,2020-06-28
addd7a94-39c4-42cf-afb0-2c6e02c19099,Company,Into upon action challenge.,f52b037c-6409-4bd2-969e-a0cb44b2886b,611.47,593,10cb9da0-95f0-4e70-8a61-ee63d452dea7,4.57,49x66x47 cm,Moccasin,1 years,2022-12-31
a16b5dc5-dd32-430c-8a8f-37e48acfb8cd,Us,Agent record structure one prepare organization.,89640938-59ba-458a-b0fa-0c0a0054f86a,323.72,33,171257a9-8ae9-42bc-99e4-6b07d06485a7,1.91,17x3x44 cm,DarkViolet,5 years,2023-12-02
4aaa8870-89b2-4e44-9042-2883ff649847,Box,Network language suffer land lot final safe pull.,069354c7-29a4-4657-9862-218627619c15,53.7,670,29e65124-767d-488b-b780-dbe450ab7834,0.71,40x50x7 cm,SlateBlue,5 years,2021-10-21
e42dc737-89d0-45b5-8220-e7de7824236b,Knowledge,Agency which impact parent story six.,7647c201-34e4-4279-b121-de6c851d13fb,364.3,865,579e457e-4315-408d-8e46-12f0719ef589,9.28,53x7x57 cm,HotPink,3 years,2020-12-09
034cd4f4-5ae9-428e-aaae-35034be50880,Debate,Rule including physical safe.,76c65980-f08a-4568-b6ab-972025bcf196,902.82,784,0e4dc491-173b-46a8-82e2-3ecb1936506c,2.63,40x73x59 cm,MediumSlateBlue,4 years,2022-04-16
b2e9cb87-29da-43f4-a91f-f447f7b6059b,Give,Low black side air position inside official hold.,7647c201-34e4-4279-b121-de6c851d13fb,40.38,831,31bbff30-6ab0-47cc-86d4-ea53fd5b38bc,2.72,50x9x46 cm,CornflowerBlue,1 years,2020-10-31
573e0210-a2ce-4746-822a-ab60caa019f0,Rather,Those admit how fall stuff.,40386061-0a22-499c-978b-e40fca539092,35.92,31,faa423f5-672f-49b9-aaa7-287e1aec2dc2,1.85,79x89x84 cm,PaleGreen,1 years,2021-07-24
fd804c17-e4dc-4e2e-8d49-2a466ad2725c,Herself,Owner on buy skin various set.,2eb83a97-eea8-4111-8928-417d71c55d2d,461.91,577,3f334969-aa7e-4571-ac87-b6d45a91e5e8,7.49,89x64x61 cm,MediumSeaGreen,1 years,2022-03-14
9efc7caf-d29a-4f9f-b39c-3ad35ae4d2ff,Good,Peace know draw better.,77a095b0-ef54-4826-b3bb-b9e9ae20ef26,540.26,421,25d7cf18-3bc8-42f0-8a7e-e78bd2e80b29,7.93,34x4x83 cm,FireBrick,5 years,2020-01-13
c9670a5d-4b6e-4912-8daf-1fc64cc184e7,Republican,Control something area figure claim Mr force past.,40386061-0a22-499c-978b-e40fca539092,838.23,92,97e07c91-93a1-416e-9f74-adab0dc2e7a9,3.4,13x61x5 cm,MediumOrchid,2 years,2020-04-01
140dbc62-ea7c-4df2-80b2-f243917cef12,Among,Worry big indeed tree visit here.,f76201b2-494c-4d4d-a5d2-3a121dfaa9c0,629.28,303,d723ac67-18cf-44b7-8a29-e1b404daffb7,9.6,1x49x44 cm,MediumVioletRed,2 years,2022-05-08
c02dcf2e-8c27-4a34-94b0-e9d3e97f60a9,Play,Note along play crime produce nature sea.,5fd7d292-c992-450c-b6fc-c17eeedcd32f,699.02,174,dbdc0cdd-4005-4de8-a275-fd7f1488066a,1.83,21x82x88 cm,Tomato,2 years,2024-03-17
242bf697-3575-4305-a8b9-dce39faff172,Recognize,Shake agree about.,76c65980-f08a-4568-b6ab-972025bcf196,334.99,34,10126c85-a82c-4234-a5f7-46ebb0edc32b,4.88,81x87x51 cm,Fuchsia,1 years,2023-01-27
72b40b51-f1fe-4a46-98e1-17887ff08027,Magazine,Speak behind student civil near to where.,3b980e87-bb4a-4d27-95c1-e8f07e5752cc,247.89,298,d60b5e6c-14a0-4a9b-affc-6fa0ab3057fe,3.35,31x46x29 cm,SandyBrown,2 years,2021-07-30
85cad1ec-659a-4288-8e8c-c089cef939c5,Throughout,Letter at term spend agree his.,f52b037c-6409-4bd2-969e-a0cb44b2886b,468.27,907,5dd98b09-a03d-4899-af5f-859336135882,5.7,50x73x99 cm,Cyan,1 years,2020-06-08
125f79fb-0d33-4d20-965a-67e85939f170,Sport,Than on bar occur surface keep role.,7647c201-34e4-4279-b121-de6c851d13fb,931.0,15,4990a42d-9054-4491-837b-82cb67c6cc7b,6.9,92x23x20 cm,BlanchedAlmond,1 years,2021-01-22
2a617fdb-ffe2-470c-8226-5df2c3f63ccc,Animal,Health business indeed pass bill cover.,9fe23eab-a333-4b43-a913-577d077cc216,825.84,532,c6902384-3428-40a7-90a4-8d2779dbe5f2,0.14,7x100x15 cm,Fuchsia,5 years,2023-11-23
129ff7c3-1b00-4c4d-a610-a3578dd30334,Action,Individual carry pick room cause water range.,76c65980-f08a-4568-b6ab-972025bcf196,156.22,166,957467db-f720-4a99-9dcb-39380ab5710f,6.77,49x4x54 cm,PaleGreen,4 years,2020-12-06
3e9e9922-b786-4c39-912a-17a3578448bc,Capital,Movement represent others boy such bar always.,e916dafb-0783-4fb4-957e-a6a7e13edb23,914.56,350,ed446000-26da-48d6-8b8c-6a8aa21e765a,7.14,18x47x66 cm,MediumOrchid,2 years,2021-08-16
25aec151-ab3d-4cd5-a445-1525507ef18f,His,Firm fish onto anyone.,5fd7d292-c992-450c-b6fc-c17eeedcd32f,406.38,142,38c204b7-48b5-4a83-b8f9-99151333a672,4.14,85x45x13 cm,Violet,4 years,2024-03-02
19ea3b7f-68a2-4284-a9ec-4a67ed2e05fa,Blood,Capital product open station check condition maintain strategy.,f52b037c-6409-4bd2-969e-a0cb44b2886b,253.19,400,63508f0a-7d67-4fc2-9950-a1f5de804aa8,2.33,51x31x83 cm,DarkSlateBlue,4 years,2020-05-17
08aa8a2b-c27a-4661-90c0-7b59d5249030,Risk,Really girl sure fund.,caaf97e8-3085-46e3-87ec-d7daf1d7fe0f,921.21,80,ee8572a8-0097-4fbf-8347-137407155708,8.37,36x68x48 cm,LightGreen,5 years,2023-07-08
53e07732-8c06-45b0-b849-f9e43cf40366,Field,Perhaps rock use south up charge.,9fe23eab-a333-4b43-a913-577d077cc216,607.99,808,a5d0db31-42d9-49d6-99e2-d571104a7264,4.8,31x36x6 cm,LightGoldenRodYellow,5 years,2021-08-29
5cc691eb-5e7d-4dd4-ad1a-686ff8eaf655,Try,Suffer should rest.,2eb83a97-eea8-4111-8928-417d71c55d2d,868.66,410,f24981dc-a05a-4c22-96b9-980b7e0d05f2,9.64,14x69x7 cm,Sienna,2 years,2020-01-26
243cad37-692a-4209-9684-787eaf5926aa,Black,Road east participant nice home pretty.,caaf97e8-3085-46e3-87ec-d7daf1d7fe0f,36.53,441,cf283746-9353-4ff8-9bba-82fee565a73a,7.34,51x56x14 cm,OliveDrab,4 years,2020-10-25
5c3b9dae-e3d9-4e76-afbe-d6f87a4bfc15,Control,Suggest executive nice care scene.,76c65980-f08a-4568-b6ab-972025bcf196,467.37,183,e4ee3073-97d9-4a1f-b0fc-f75617f139c5,3.47,53x21x76 cm,SaddleBrown,3 years,2023-07-06
e8b00f84-aea8-45fb-a412-fa83dbb34329,Identify,Use still successful south risk tough.,f76201b2-494c-4d4d-a5d2-3a121dfaa9c0,121.39,387,657cdbbe-9abd-4703-a736-4435e39010b1,3.52,81x46x99 cm,MediumAquaMarine,4 years,2022-08-12
97efbc86-5801-449d-800e-24835cb7e2b2,Wide,Indeed send girl likely eat bring fly.,f76201b2-494c-4d4d-a5d2-3a121dfaa9c0,755.9,210,776234a3-8a36-44b8-b12f-7e86551dcc9c,8.78,33x23x93 cm,CadetBlue,5 years,2022-08-29
1e722e7a-0ad1-484d-a5a5-759ab8be20a5,Floor,Majority past camera almost relationship hour.,2eb83a97-eea8-4111-8928-417d71c55d2d,303.08,659,c98ba92c-f031-446e-8a0b-05a6563a1101,0.51,71x56x5 cm,AliceBlue,4 years,2022-07-09
32aa9b76-af26-43d0-a78d-4c95525b14a9,During,Beyond hit every single address.,cf5f7cb6-3ea8-4f13-8fb5-82f6568bffe5,381.41,223,f5113702-2f12-4d04-8e57-d8a1f8c173c2,3.53,17x15x79 cm,LightSlateGray,3 years,2020-03-13
ed92bd4d-7ad7-4c5a-b38a-654a42f9c9bf,Avoid,Operation stay different down sit base though.,7647c201-34e4-4279-b121-de6c851d13fb,40.91,600,8f75ff97-fb8a-426d-9c43-268ab1aad918,4.04,10x83x91 cm,SandyBrown,1 years,2020-07-26
caa8d470-7c02-4d04-aecf-a60f9102c603,Agency,Series series the sometimes interesting him four.,f52b037c-6409-4bd2-969e-a0cb44b2886b,549.46,577,b99d145c-a492-4a4a-ab75-d95f5f51cbca,1.47,20x27x22 cm,SandyBrown,2 years,2021-02-26
c76ac885-c6ef-4afd-a4e2-b376cc9e31b2,Practice,Account shake cultural state itself several president yard.,9fe23eab-a333-4b43-a913-577d077cc216,530.05,848,ef48e646-46b4-4498-9b7e-edf2ac736149,4.98,80x95x37 cm,Turquoise,3 years,2020-12-26
917ea3c7-b0ad-454c-9e93-6c4bd8cbecf9,Pm,Town question religious herself bill.,40386061-0a22-499c-978b-e40fca539092,804.54,946,be83a03b-f5a4-476b-8caa-e84fc5e6c7ef,8.56,53x99x34 cm,PaleTurquoise,2 years,2020-06-14
6e722a4b-673b-45ad-98ff-e18648066096,Attack,From race street perform drop recent.,2eb83a97-eea8-4111-8928-417d71c55d2d,631.7,349,3ce2254f-4e71-4328-9d5a-8ec8ff87281b,5.38,19x49x95 cm,DarkGoldenRod,5 years,2022-07-01
d23f2401-264a-41b1-9939-28cc4e0c95dd,Will,Direction job television.,f339f62b-efdf-4e3e-ac65-80ae6674cc61,242.19,946,b112e18f-281d-40b3-aa4b-03ec6f0ae351,9.93,45x50x61 cm,PapayaWhip,5 years,2022-10-31
de477be7-5bbb-4a8e-9bb6-51f74bc072a8,Question,List TV subject product.,f339f62b-efdf-4e3e-ac65-80ae6674cc61,964.99,426,88548169-cbfc-488a-9613-41ca8d873441,8.15,88x20x19 cm,SeaShell,1 years,2020-05-30
4ef9cccd-07cd-4c55-a1e2-29777b4e362f,Yourself,Why list improve serious.,e916dafb-0783-4fb4-957e-a6a7e13edb23,599.52,731,bdee2225-ff62-4a7a-ac47-fa98e08055a6,9.81,67x14x90 cm,IndianRed,2 years,2023-07-10
f8f2fd9c-09cd-4fbb-96fb-e55e77cb5bfa,Foreign,Beat lay plan face.,76c65980-f08a-4568-b6ab-972025bcf196,647.86,535,ace66937-7011-4d22-b24b-78e1bc14c4ef,1.2,89x94x79 cm,DodgerBlue,2 years,2021-01-28
a2f552b0-2ce0-4fdf-8231-d421ef6b73dd,Imagine,Doctor both change clearly.,caaf97e8-3085-46e3-87ec-d7daf1d7fe0f,94.52,46,818be69f-d017-4713-9153-680a16809940,0.2,47x93x62 cm,Navy,3 years,2020-11-21
32ca2dcc-bde9-455d-834b-c1bc97e400a4,Admit,Ago impact environmental what sign memory.,40386061-0a22-499c-978b-e40fca539092,679.21,387,0cce59f6-89c3-4f05-8501-5e8ba49c8db3,5.88,33x86x63 cm,YellowGreen,2 years,2020-10-02
06cd8fdb-d8a3-40e2-b116-74f683e3eda7,Despite,Say professional within allow eat position.,7647c201-34e4-4279-b121-de6c851d13fb,566.03,857,d32c8921-2481-4da8-8578-138ccadb505a,8.96,100x66x22 cm,PaleGreen,1 years,2020-10-08
ef22aa62-d594-47f8-aae8-b3e4ad8cb9fb,Police,Memory pay already agree.,7647c201-34e4-4279-b121-de6c851d13fb,879.87,539,74bf6f09-779b-49fc-9e8c-d72038a0daf1,4.15,85x27x57 cm,Teal,4 years,2023-05-11
95f3f589-7899-47a0-bb90-d45384b60c5f,Its,Get what Democrat support.,cf5f7cb6-3ea8-4f13-8fb5-82f6568bffe5,30.96,147,e59b5cee-b1ca-4d81-ac1a-0d9ce051827b,9.2,22x57x73 cm,Snow,1 years,2021-06-25
dc5de63b-adcb-4a24-8926-39a8a730749c,Also,Could carry especially just.,caaf97e8-3085-46e3-87ec-d7daf1d7fe0f,930.19,98,56acd69c-b82a-4539-8715-71a33b05957c,6.48,52x43x30 cm,GhostWhite,5 years,2023-05-08
